instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,season_label,weather_label,weather_group,weekday_name,month_name,date_hour,year,temp_c,feels_like_c,humidity_pct,windspeed_kph,casual_share,is_weekend,is_rush_hour,is_commute_window,day_type,hour_band,temp_band,weather_severity,feels_temp_gap,hour_sin,hour_cos,month_sin,month_cos
14884,2012-09-17,3,1,9,8,0,1,1,1,0.54,0.5152,0.77,0.0896,36,647,683,Summer,Clear / Few clouds,Clear,Monday,Sep,2012-09-17 08:00:00,2012,22.14,25.759999999999998,77.0,6.0032,0.0527086383601757,0,1,1,Working day,Morning commute,Warm (20-30C),1,-0.024800000000000044,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004
14885,2012-09-17,3,1,9,9,0,1,1,1,0.58,0.5455,0.68,0.1343,34,265,299,Summer,Clear / Few clouds,Clear,Monday,Sep,2012-09-17 09:00:00,2012,23.779999999999998,27.275,68.0,8.9981,0.11371237458193979,0,1,1,Working day,Morning commute,Warm (20-30C),1,-0.034499999999999975,0.7071067811865476,-0.7071067811865475,-0.8660254037844385,-0.5000000000000004
14886,2012-09-17,3,1,9,10,0,1,1,2,0.62,0.6061,0.65,0.194,73,129,202,Summer,Mist / Cloudy,Cloudy / mist,Monday,Sep,2012-09-17 10:00:00,2012,25.419999999999998,30.305,65.0,12.998000000000001,0.3613861386138614,0,0,0,Working day,Midday,Warm (20-30C),2,-0.013900000000000023,0.49999999999999994,-0.8660254037844387,-0.8660254037844385,-0.5000000000000004
14887,2012-09-17,3,1,9,11,0,1,1,2,0.62,0.6061,0.69,0.2239,61,191,252,Summer,Mist / Cloudy,Cloudy / mist,Monday,Sep,2012-09-17 11:00:00,2012,25.419999999999998,30.305,69.0,15.001299999999999,0.24206349206349206,0,0,0,Working day,Midday,Warm (20-30C),2,-0.013900000000000023,0.258819045102521,-0.9659258262890682,-0.8660254037844385,-0.5000000000000004
14888,2012-09-17,3,1,9,12,0,1,1,2,0.62,0.6061,0.69,0.194,62,233,295,Summer,Mist / Cloudy,Cloudy / mist,Monday,Sep,2012-09-17 12:00:00,2012,25.419999999999998,30.305,69.0,12.998000000000001,0.21016949152542372,0,0,0,Working day,Midday,Warm (20-30C),2,-0.013900000000000023,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004
14889,2012-09-17,3,1,9,13,0,1,1,1,0.64,0.6061,0.65,0.2537,112,231,343,Summer,Clear / Few clouds,Clear,Monday,Sep,2012-09-17 13:00:00,2012,26.240000000000002,30.305,65.0,16.997899999999998,0.32653061224489793,0,0,0,Working day,Midday,Warm (20-30C),1,-0.03390000000000004,-0.2588190451025208,-0.9659258262890683,-0.8660254037844385,-0.5000000000000004
14890,2012-09-17,3,1,9,14,0,1,1,2,0.64,0.6061,0.65,0.2537,129,203,332,Summer,Mist / Cloudy,Cloudy / mist,Monday,Sep,2012-09-17 14:00:00,2012,26.240000000000002,30.305,65.0,16.997899999999998,0.3885542168674699,0,0,0,Working day,Midday,Warm (20-30C),2,-0.03390000000000004,-0.4999999999999997,-0.8660254037844388,-0.8660254037844385,-0.5000000000000004
14891,2012-09-17,3,1,9,15,0,1,1,2,0.64,0.6061,0.65,0.2537,82,256,338,Summer,Mist / Cloudy,Cloudy / mist,Monday,Sep,2012-09-17 15:00:00,2012,26.240000000000002,30.305,65.0,16.997899999999998,0.24260355029585798,0,0,0,Working day,Midday,Warm (20-30C),2,-0.03390000000000004,-0.7071067811865471,-0.7071067811865479,-0.8660254037844385,-0.5000000000000004
14892,2012-09-17,3,1,9,16,0,1,1,2,0.64,0.6061,0.69,0.2537,74,379,453,Summer,Mist / Cloudy,Cloudy / mist,Monday,Sep,2012-09-17 16:00:00,2012,26.240000000000002,30.305,69.0,16.997899999999998,0.16335540838852097,0,1,1,Working day,Evening commute,Warm (20-30C),2,-0.03390000000000004,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004
14893,2012-09-17,3,1,9,17,0,1,1,2,0.64,0.6061,0.65,0.2239,102,740,842,Summer,Mist / Cloudy,Cloudy / mist,Monday,Sep,2012-09-17 17:00:00,2012,26.240000000000002,30.305,65.0,15.001299999999999,0.12114014251781473,0,1,1,Working day,Evening commute,Warm (20-30C),2,-0.03390000000000004,-0.9659258262890683,-0.25881904510252063,-0.8660254037844385,-0.5000000000000004
14894,2012-09-17,3,1,9,18,0,1,1,2,0.62,0.5909,0.73,0.1642,66,708,774,Summer,Mist / Cloudy,Cloudy / mist,Monday,Sep,2012-09-17 18:00:00,2012,25.419999999999998,29.544999999999998,73.0,11.0014,0.08527131782945736,0,1,1,Working day,Evening commute,Warm (20-30C),2,-0.029100000000000015,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004
14895,2012-09-17,3,1,9,19,0,1,1,2,0.62,0.5909,0.73,0.1045,51,435,486,Summer,Mist / Cloudy,Cloudy / mist,Monday,Sep,2012-09-17 19:00:00,2012,25.419999999999998,29.544999999999998,73.0,7.0015,0.10493827160493827,0,0,1,Working day,Evening commute,Warm (20-30C),2,-0.029100000000000015,-0.9659258262890684,0.2588190451025203,-0.8660254037844385,-0.5000000000000004
14896,2012-09-17,3,1,9,20,0,1,1,2,0.62,0.5909,0.73,0.1343,32,308,340,Summer,Mist / Cloudy,Cloudy / mist,Monday,Sep,2012-09-17 20:00:00,2012,25.419999999999998,29.544999999999998,73.0,8.9981,0.09411764705882353,0,0,0,Working day,Late evening,Warm (20-30C),2,-0.029100000000000015,-0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004
14897,2012-09-17,3,1,9,21,0,1,1,3,0.62,0.5758,0.83,0.2239,28,205,233,Summer,Light rain or snow,Precipitation,Monday,Sep,2012-09-17 21:00:00,2012,25.419999999999998,28.79,83.0,15.001299999999999,0.12017167381974249,0,0,0,Working day,Late evening,Warm (20-30C),3,-0.04420000000000002,-0.7071067811865477,0.7071067811865474,-0.8660254037844385,-0.5000000000000004
14898,2012-09-17,3,1,9,22,0,1,1,3,0.62,0.5758,0.83,0.2537,20,109,129,Summer,Light rain or snow,Precipitation,Monday,Sep,2012-09-17 22:00:00,2012,25.419999999999998,28.79,83.0,16.997899999999998,0.15503875968992248,0,0,0,Working day,Late evening,Warm (20-30C),3,-0.04420000000000002,-0.5000000000000004,0.8660254037844384,-0.8660254037844385,-0.5000000000000004
14899,2012-09-17,3,1,9,23,0,1,1,3,0.6,0.5152,0.94,0.2537,4,66,70,Summer,Light rain or snow,Precipitation,Monday,Sep,2012-09-17 23:00:00,2012,24.599999999999998,25.759999999999998,94.0,16.997899999999998,0.05714285714285714,0,0,0,Working day,Late evening,Warm (20-30C),3,-0.08479999999999999,-0.25881904510252157,0.9659258262890681,-0.8660254037844385,-0.5000000000000004
14900,2012-09-18,3,1,9,0,0,2,1,3,0.6,0.5152,0.94,0.2537,2,11,13,Summer,Light rain or snow,Precipitation,Tuesday,Sep,2012-09-18 00:00:00,2012,24.599999999999998,25.759999999999998,94.0,16.997899999999998,0.15384615384615385,0,0,0,Working day,Overnight,Warm (20-30C),3,-0.08479999999999999,0.0,1.0,-0.8660254037844385,-0.5000000000000004
14901,2012-09-18,3,1,9,1,0,2,1,3,0.6,0.5152,0.94,0.194,0,5,5,Summer,Light rain or snow,Precipitation,Tuesday,Sep,2012-09-18 01:00:00,2012,24.599999999999998,25.759999999999998,94.0,12.998000000000001,0.0,0,0,0,Working day,Overnight,Warm (20-30C),3,-0.08479999999999999,0.25881904510252074,0.9659258262890683,-0.8660254037844385,-0.5000000000000004
14902,2012-09-18,3,1,9,2,0,2,1,3,0.6,0.5152,0.94,0.194,0,4,4,Summer,Light rain or snow,Precipitation,Tuesday,Sep,2012-09-18 02:00:00,2012,24.599999999999998,25.759999999999998,94.0,12.998000000000001,0.0,0,0,0,Working day,Overnight,Warm (20-30C),3,-0.08479999999999999,0.49999999999999994,0.8660254037844387,-0.8660254037844385,-0.5000000000000004
14903,2012-09-18,3,1,9,3,0,2,1,2,0.62,0.5455,0.94,0.2836,0,6,6,Summer,Mist / Cloudy,Cloudy / mist,Tuesday,Sep,2012-09-18 03:00:00,2012,25.419999999999998,27.275,94.0,19.0012,0.0,0,0,0,Working day,Overnight,Warm (20-30C),2,-0.07450000000000001,0.7071067811865476,0.7071067811865476,-0.8660254037844385,-0.5000000000000004
14904,2012-09-18,3,1,9,4,0,2,1,2,0.62,0.5455,0.94,0.3582,2,5,7,Summer,Mist / Cloudy,Cloudy / mist,Tuesday,Sep,2012-09-18 04:00:00,2012,25.419999999999998,27.275,94.0,23.9994,0.2857142857142857,0,0,0,Working day,Overnight,Warm (20-30C),2,-0.07450000000000001,0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004
14905,2012-09-18,3,1,9,5,0,2,1,2,0.64,0.5758,0.89,0.3284,3,45,48,Summer,Mist / Cloudy,Cloudy / mist,Tuesday,Sep,2012-09-18 05:00:00,2012,26.240000000000002,28.79,89.0,22.0028,0.0625,0,0,0,Working day,Overnight,Warm (20-30C),2,-0.06420000000000003,0.9659258262890683,0.25881904510252074,-0.8660254037844385,-0.5000000000000004
14906,2012-09-18,3,1,9,6,0,2,1,2,0.64,0.5758,0.89,0.3284,4,163,167,Summer,Mist / Cloudy,Cloudy / mist,Tuesday,Sep,2012-09-18 06:00:00,2012,26.240000000000002,28.79,89.0,22.0028,0.023952095808383235,0,0,1,Working day,Morning commute,Warm (20-30C),2,-0.06420000000000003,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004
14907,2012-09-18,3,1,9,7,0,2,1,2,0.64,0.5758,0.89,0.4478,13,343,356,Summer,Mist / Cloudy,Cloudy / mist,Tuesday,Sep,2012-09-18 07:00:00,2012,26.240000000000002,28.79,89.0,30.002599999999997,0.03651685393258427,0,1,1,Working day,Morning commute,Warm (20-30C),2,-0.06420000000000003,0.9659258262890683,-0.25881904510252063,-0.8660254037844385,-0.5000000000000004
14908,2012-09-18,3,1,9,8,0,2,1,2,0.66,0.6061,0.83,0.5522,32,640,672,Summer,Mist / Cloudy,Cloudy / mist,Tuesday,Sep,2012-09-18 08:00:00,2012,27.060000000000002,30.305,83.0,36.9974,0.047619047619047616,0,1,1,Working day,Morning commute,Warm (20-30C),2,-0.05390000000000006,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004
14909,2012-09-18,3,1,9,9,0,2,1,2,0.66,0.6061,0.83,0.5821,27,266,293,Summer,Mist / Cloudy,Cloudy / mist,Tuesday,Sep,2012-09-18 09:00:00,2012,27.060000000000002,30.305,83.0,39.000699999999995,0.09215017064846416,0,1,1,Working day,Morning commute,Warm (20-30C),2,-0.05390000000000006,0.7071067811865476,-0.7071067811865475,-0.8660254037844385,-0.5000000000000004
14910,2012-09-18,3,1,9,10,0,2,1,3,0.68,0.6364,0.79,0.6418,30,130,160,Summer,Light rain or snow,Precipitation,Tuesday,Sep,2012-09-18 10:00:00,2012,27.880000000000003,31.819999999999997,79.0,43.000600000000006,0.1875,0,0,0,Working day,Midday,Warm (20-30C),3,-0.04360000000000008,0.49999999999999994,-0.8660254037844387,-0.8660254037844385,-0.5000000000000004
14911,2012-09-18,3,1,9,11,0,2,1,2,0.68,0.6364,0.79,0.6418,36,115,151,Summer,Mist / Cloudy,Cloudy / mist,Tuesday,Sep,2012-09-18 11:00:00,2012,27.880000000000003,31.819999999999997,79.0,43.000600000000006,0.23841059602649006,0,0,0,Working day,Midday,Warm (20-30C),2,-0.04360000000000008,0.258819045102521,-0.9659258262890682,-0.8660254037844385,-0.5000000000000004
14912,2012-09-18,3,1,9,12,0,2,1,3,0.68,0.6364,0.83,0.4478,16,72,88,Summer,Light rain or snow,Precipitation,Tuesday,Sep,2012-09-18 12:00:00,2012,27.880000000000003,31.819999999999997,83.0,30.002599999999997,0.18181818181818182,0,0,0,Working day,Midday,Warm (20-30C),3,-0.04360000000000008,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004
14913,2012-09-18,3,1,9,13,0,2,1,2,0.7,0.6667,0.74,0.5821,17,97,114,Summer,Mist / Cloudy,Cloudy / mist,Tuesday,Sep,2012-09-18 13:00:00,2012,28.7,33.335,74.0,39.000699999999995,0.14912280701754385,0,0,0,Working day,Midday,Warm (20-30C),2,-0.033299999999999996,-0.2588190451025208,-0.9659258262890683,-0.8660254037844385,-0.5000000000000004
14914,2012-09-18,3,1,9,14,0,2,1,3,0.6,0.5152,0.94,0.4627,27,116,143,Summer,Light rain or snow,Precipitation,Tuesday,Sep,2012-09-18 14:00:00,2012,24.599999999999998,25.759999999999998,94.0,31.0009,0.1888111888111888,0,0,0,Working day,Midday,Warm (20-30C),3,-0.08479999999999999,-0.4999999999999997,-0.8660254037844388,-0.8660254037844385,-0.5000000000000004
14915,2012-09-18,3,1,9,15,0,2,1,3,0.6,0.5455,0.88,0.2537,1,35,36,Summer,Light rain or snow,Precipitation,Tuesday,Sep,2012-09-18 15:00:00,2012,24.599999999999998,27.275,88.0,16.997899999999998,0.027777777777777776,0,0,0,Working day,Midday,Warm (20-30C),3,-0.05449999999999999,-0.7071067811865471,-0.7071067811865479,-0.8660254037844385,-0.5000000000000004
14916,2012-09-18,3,1,9,16,0,2,1,3,0.6,0.5455,0.88,0.2985,19,122,141,Summer,Light rain or snow,Precipitation,Tuesday,Sep,2012-09-18 16:00:00,2012,24.599999999999998,27.275,88.0,19.999499999999998,0.1347517730496454,0,1,1,Working day,Evening commute,Warm (20-30C),3,-0.05449999999999999,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004
14917,2012-09-18,3,1,9,17,0,2,1,3,0.6,0.5455,0.88,0.194,36,302,338,Summer,Light rain or snow,Precipitation,Tuesday,Sep,2012-09-18 17:00:00,2012,24.599999999999998,27.275,88.0,12.998000000000001,0.10650887573964497,0,1,1,Working day,Evening commute,Warm (20-30C),3,-0.05449999999999999,-0.9659258262890683,-0.25881904510252063,-0.8660254037844385,-0.5000000000000004
14918,2012-09-18,3,1,9,18,0,2,1,2,0.6,0.5455,0.88,0.1642,19,262,281,Summer,Mist / Cloudy,Cloudy / mist,Tuesday,Sep,2012-09-18 18:00:00,2012,24.599999999999998,27.275,88.0,11.0014,0.06761565836298933,0,1,1,Working day,Evening commute,Warm (20-30C),2,-0.05449999999999999,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004
14919,2012-09-18,3,1,9,19,0,2,1,2,0.6,0.5455,0.88,0.2985,22,302,324,Summer,Mist / Cloudy,Cloudy / mist,Tuesday,Sep,2012-09-18 19:00:00,2012,24.599999999999998,27.275,88.0,19.999499999999998,0.06790123456790123,0,0,1,Working day,Evening commute,Warm (20-30C),2,-0.05449999999999999,-0.9659258262890684,0.2588190451025203,-0.8660254037844385,-0.5000000000000004
14920,2012-09-18,3,1,9,20,0,2,1,2,0.6,0.5455,0.88,0.194,19,271,290,Summer,Mist / Cloudy,Cloudy / mist,Tuesday,Sep,2012-09-18 20:00:00,2012,24.599999999999998,27.275,88.0,12.998000000000001,0.06551724137931035,0,0,0,Working day,Late evening,Warm (20-30C),2,-0.05449999999999999,-0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004
14921,2012-09-18,3,1,9,21,0,2,1,2,0.6,0.5455,0.88,0.194,21,186,207,Summer,Mist / Cloudy,Cloudy / mist,Tuesday,Sep,2012-09-18 21:00:00,2012,24.599999999999998,27.275,88.0,12.998000000000001,0.10144927536231885,0,0,0,Working day,Late evening,Warm (20-30C),2,-0.05449999999999999,-0.7071067811865477,0.7071067811865474,-0.8660254037844385,-0.5000000000000004
14922,2012-09-18,3,1,9,22,0,2,1,3,0.58,0.5455,0.83,0.4627,14,137,151,Summer,Light rain or snow,Precipitation,Tuesday,Sep,2012-09-18 22:00:00,2012,23.779999999999998,27.275,83.0,31.0009,0.09271523178807947,0,0,0,Working day,Late evening,Warm (20-30C),3,-0.034499999999999975,-0.5000000000000004,0.8660254037844384,-0.8660254037844385,-0.5000000000000004
14923,2012-09-18,3,1,9,23,0,2,1,2,0.56,0.5303,0.83,0.2239,11,67,78,Summer,Mist / Cloudy,Cloudy / mist,Tuesday,Sep,2012-09-18 23:00:00,2012,22.96,26.515,83.0,15.001299999999999,0.14102564102564102,0,0,0,Working day,Late evening,Warm (20-30C),2,-0.02970000000000006,-0.25881904510252157,0.9659258262890681,-0.8660254037844385,-0.5000000000000004
14924,2012-09-19,3,1,9,0,0,3,1,2,0.56,0.5303,0.68,0.2836,3,23,26,Summer,Mist / Cloudy,Cloudy / mist,Wednesday,Sep,2012-09-19 00:00:00,2012,22.96,26.515,68.0,19.0012,0.11538461538461539,0,0,0,Working day,Overnight,Warm (20-30C),2,-0.02970000000000006,0.0,1.0,-0.8660254037844385,-0.5000000000000004
14925,2012-09-19,3,1,9,1,0,3,1,2,0.54,0.5152,0.68,0.2537,0,12,12,Summer,Mist / Cloudy,Cloudy / mist,Wednesday,Sep,2012-09-19 01:00:00,2012,22.14,25.759999999999998,68.0,16.997899999999998,0.0,0,0,0,Working day,Overnight,Warm (20-30C),2,-0.024800000000000044,0.25881904510252074,0.9659258262890683,-0.8660254037844385,-0.5000000000000004
14926,2012-09-19,3,1,9,2,0,3,1,2,0.54,0.5152,0.64,0.3284,0,3,3,Summer,Mist / Cloudy,Cloudy / mist,Wednesday,Sep,2012-09-19 02:00:00,2012,22.14,25.759999999999998,64.0,22.0028,0.0,0,0,0,Working day,Overnight,Warm (20-30C),2,-0.024800000000000044,0.49999999999999994,0.8660254037844387,-0.8660254037844385,-0.5000000000000004
14927,2012-09-19,3,1,9,3,0,3,1,2,0.52,0.5,0.63,0.2537,1,4,5,Summer,Mist / Cloudy,Cloudy / mist,Wednesday,Sep,2012-09-19 03:00:00,2012,21.32,25.0,63.0,16.997899999999998,0.2,0,0,0,Working day,Overnight,Warm (20-30C),2,-0.020000000000000018,0.7071067811865476,0.7071067811865476,-0.8660254037844385,-0.5000000000000004
14928,2012-09-19,3,1,9,4,0,3,1,2,0.52,0.5,0.68,0.3582,0,10,10,Summer,Mist / Cloudy,Cloudy / mist,Wednesday,Sep,2012-09-19 04:00:00,2012,21.32,25.0,68.0,23.9994,0.0,0,0,0,Working day,Overnight,Warm (20-30C),2,-0.020000000000000018,0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004
14929,2012-09-19,3,1,9,5,0,3,1,2,0.52,0.5,0.68,0.2836,2,54,56,Summer,Mist / Cloudy,Cloudy / mist,Wednesday,Sep,2012-09-19 05:00:00,2012,21.32,25.0,68.0,19.0012,0.03571428571428571,0,0,0,Working day,Overnight,Warm (20-30C),2,-0.020000000000000018,0.9659258262890683,0.25881904510252074,-0.8660254037844385,-0.5000000000000004
14930,2012-09-19,3,1,9,6,0,3,1,1,0.52,0.5,0.63,0.2537,6,166,172,Summer,Clear / Few clouds,Clear,Wednesday,Sep,2012-09-19 06:00:00,2012,21.32,25.0,63.0,16.997899999999998,0.03488372093023256,0,0,1,Working day,Morning commute,Warm (20-30C),1,-0.020000000000000018,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004
14931,2012-09-19,3,1,9,7,0,3,1,1,0.52,0.5,0.63,0.2239,16,529,545,Summer,Clear / Few clouds,Clear,Wednesday,Sep,2012-09-19 07:00:00,2012,21.32,25.0,63.0,15.001299999999999,0.029357798165137616,0,1,1,Working day,Morning commute,Warm (20-30C),1,-0.020000000000000018,0.9659258262890683,-0.25881904510252063,-0.8660254037844385,-0.5000000000000004
14932,2012-09-19,3,1,9,8,0,3,1,1,0.52,0.5,0.59,0.2239,39,758,797,Summer,Clear / Few clouds,Clear,Wednesday,Sep,2012-09-19 08:00:00,2012,21.32,25.0,59.0,15.001299999999999,0.04893350062735257,0,1,1,Working day,Morning commute,Warm (20-30C),1,-0.020000000000000018,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004
14933,2012-09-19,3,1,9,9,0,3,1,1,0.54,0.5152,0.6,0.2537,26,336,362,Summer,Clear / Few clouds,Clear,Wednesday,Sep,2012-09-19 09:00:00,2012,22.14,25.759999999999998,60.0,16.997899999999998,0.0718232044198895,0,1,1,Working day,Morning commute,Warm (20-30C),1,-0.024800000000000044,0.7071067811865476,-0.7071067811865475,-0.8660254037844385,-0.5000000000000004
14934,2012-09-19,3,1,9,10,0,3,1,1,0.56,0.5303,0.52,0.194,23,169,192,Summer,Clear / Few clouds,Clear,Wednesday,Sep,2012-09-19 10:00:00,2012,22.96,26.515,52.0,12.998000000000001,0.11979166666666667,0,0,0,Working day,Midday,Warm (20-30C),1,-0.02970000000000006,0.49999999999999994,-0.8660254037844387,-0.8660254037844385,-0.5000000000000004
14935,2012-09-19,3,1,9,11,0,3,1,1,0.6,0.6212,0.43,0.2537,44,203,247,Summer,Clear / Few clouds,Clear,Wednesday,Sep,2012-09-19 11:00:00,2012,24.599999999999998,31.06,43.0,16.997899999999998,0.17813765182186234,0,0,0,Working day,Midday,Warm (20-30C),1,0.021199999999999997,0.258819045102521,-0.9659258262890682,-0.8660254037844385,-0.5000000000000004
14936,2012-09-19,3,1,9,12,0,3,1,1,0.6,0.6212,0.43,0.2537,53,260,313,Summer,Clear / Few clouds,Clear,Wednesday,Sep,2012-09-19 12:00:00,2012,24.599999999999998,31.06,43.0,16.997899999999998,0.16932907348242812,0,0,0,Working day,Midday,Warm (20-30C),1,0.021199999999999997,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004
14937,2012-09-19,3,1,9,13,0,3,1,1,0.6,0.6212,0.4,0.2537,55,234,289,Summer,Clear / Few clouds,Clear,Wednesday,Sep,2012-09-19 13:00:00,2012,24.599999999999998,31.06,40.0,16.997899999999998,0.1903114186851211,0,0,0,Working day,Midday,Warm (20-30C),1,0.021199999999999997,-0.2588190451025208,-0.9659258262890683,-0.8660254037844385,-0.5000000000000004
14938,2012-09-19,3,1,9,14,0,3,1,1,0.62,0.6212,0.38,0.2537,59,227,286,Summer,Clear / Few clouds,Clear,Wednesday,Sep,2012-09-19 14:00:00,2012,25.419999999999998,31.06,38.0,16.997899999999998,0.2062937062937063,0,0,0,Working day,Midday,Warm (20-30C),1,0.0011999999999999789,-0.4999999999999997,-0.8660254037844388,-0.8660254037844385,-0.5000000000000004
14939,2012-09-19,3,1,9,15,0,3,1,1,0.62,0.6212,0.35,0.0,57,254,311,Summer,Clear / Few clouds,Clear,Wednesday,Sep,2012-09-19 15:00:00,2012,25.419999999999998,31.06,35.0,0.0,0.1832797427652733,0,0,0,Working day,Midday,Warm (20-30C),1,0.0011999999999999789,-0.7071067811865471,-0.7071067811865479,-0.8660254037844385,-0.5000000000000004
14940,2012-09-19,3,1,9,16,0,3,1,1,0.62,0.6212,0.35,0.0,69,397,466,Summer,Clear / Few clouds,Clear,Wednesday,Sep,2012-09-19 16:00:00,2012,25.419999999999998,31.06,35.0,0.0,0.148068669527897,0,1,1,Working day,Evening commute,Warm (20-30C),1,0.0011999999999999789,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004
14941,2012-09-19,3,1,9,17,0,3,1,1,0.6,0.6212,0.38,0.2239,74,812,886,Summer,Clear / Few clouds,Clear,Wednesday,Sep,2012-09-19 17:00:00,2012,24.599999999999998,31.06,38.0,15.001299999999999,0.0835214446952596,0,1,1,Working day,Evening commute,Warm (20-30C),1,0.021199999999999997,-0.9659258262890683,-0.25881904510252063,-0.8660254037844385,-0.5000000000000004
14942,2012-09-19,3,1,9,18,0,3,1,1,0.58,0.5455,0.4,0.2836,85,807,892,Summer,Clear / Few clouds,Clear,Wednesday,Sep,2012-09-19 18:00:00,2012,23.779999999999998,27.275,40.0,19.0012,0.0952914798206278,0,1,1,Working day,Evening commute,Warm (20-30C),1,-0.034499999999999975,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004
14943,2012-09-19,3,1,9,19,0,3,1,1,0.56,0.5303,0.43,0.2239,72,539,611,Summer,Clear / Few clouds,Clear,Wednesday,Sep,2012-09-19 19:00:00,2012,22.96,26.515,43.0,15.001299999999999,0.11783960720130933,0,0,1,Working day,Evening commute,Warm (20-30C),1,-0.02970000000000006,-0.9659258262890684,0.2588190451025203,-0.8660254037844385,-0.5000000000000004
14944,2012-09-19,3,1,9,20,0,3,1,1,0.52,0.5,0.48,0.1642,31,378,409,Summer,Clear / Few clouds,Clear,Wednesday,Sep,2012-09-19 20:00:00,2012,21.32,25.0,48.0,11.0014,0.07579462102689487,0,0,0,Working day,Late evening,Warm (20-30C),1,-0.020000000000000018,-0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004
14945,2012-09-19,3,1,9,21,0,3,1,1,0.5,0.4848,0.59,0.1642,25,324,349,Summer,Clear / Few clouds,Clear,Wednesday,Sep,2012-09-19 21:00:00,2012,20.5,24.240000000000002,59.0,11.0014,0.07163323782234957,0,0,0,Working day,Late evening,Warm (20-30C),1,-0.015199999999999991,-0.7071067811865477,0.7071067811865474,-0.8660254037844385,-0.5000000000000004
14946,2012-09-19,3,1,9,22,0,3,1,1,0.5,0.4848,0.63,0.0896,31,198,229,Summer,Clear / Few clouds,Clear,Wednesday,Sep,2012-09-19 22:00:00,2012,20.5,24.240000000000002,63.0,6.0032,0.13537117903930132,0,0,0,Working day,Late evening,Warm (20-30C),1,-0.015199999999999991,-0.5000000000000004,0.8660254037844384,-0.8660254037844385,-0.5000000000000004
14947,2012-09-19,3,1,9,23,0,3,1,1,0.48,0.4697,0.67,0.0896,17,106,123,Summer,Clear / Few clouds,Clear,Wednesday,Sep,2012-09-19 23:00:00,2012,19.68,23.485,67.0,6.0032,0.13821138211382114,0,0,0,Working day,Late evening,Mild (10-20C),1,-0.010299999999999976,-0.25881904510252157,0.9659258262890681,-0.8660254037844385,-0.5000000000000004
14948,2012-09-20,3,1,9,0,0,4,1,1,0.5,0.4848,0.63,0.0,12,46,58,Summer,Clear / Few clouds,Clear,Thursday,Sep,2012-09-20 00:00:00,2012,20.5,24.240000000000002,63.0,0.0,0.20689655172413793,0,0,0,Working day,Overnight,Warm (20-30C),1,-0.015199999999999991,0.0,1.0,-0.8660254037844385,-0.5000000000000004
14949,2012-09-20,3,1,9,1,0,4,1,1,0.46,0.4545,0.72,0.1045,4,14,18,Summer,Clear / Few clouds,Clear,Thursday,Sep,2012-09-20 01:00:00,2012,18.86,22.725,72.0,7.0015,0.2222222222222222,0,0,0,Working day,Overnight,Mild (10-20C),1,-0.005500000000000005,0.25881904510252074,0.9659258262890683,-0.8660254037844385,-0.5000000000000004
14950,2012-09-20,3,1,9,2,0,4,1,1,0.46,0.4545,0.72,0.0896,2,9,11,Summer,Clear / Few clouds,Clear,Thursday,Sep,2012-09-20 02:00:00,2012,18.86,22.725,72.0,6.0032,0.18181818181818182,0,0,0,Working day,Overnight,Mild (10-20C),1,-0.005500000000000005,0.49999999999999994,0.8660254037844387,-0.8660254037844385,-0.5000000000000004
14951,2012-09-20,3,1,9,3,0,4,1,1,0.44,0.4394,0.77,0.0,0,6,6,Summer,Clear / Few clouds,Clear,Thursday,Sep,2012-09-20 03:00:00,2012,18.04,21.97,77.0,0.0,0.0,0,0,0,Working day,Overnight,Mild (10-20C),1,-0.0005999999999999894,0.7071067811865476,0.7071067811865476,-0.8660254037844385,-0.5000000000000004
